CustomerKey;GeographyKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;DateFirstPurchase;CommuteDistance;NumberCarsOwned;HouseOwnerFlag
29066;40;Ricky;Suarez;1951-07-28;M;M;40000,00;2;Bachelors;Management;2013-07-17;5-10 Miles;2;1
29092;40;Jessie;Ma;1969-05-22;S;M;20000,00;2;Partial High School;Clerical;2013-05-30;1-2 Miles;3;0
29100;40;Vanessa;Diaz;1965-01-15;S;F;40000,00;3;Partial High School;Clerical;2013-11-29;5-10 Miles;2;1
29192;40;Jessica;Ramirez;1973-04-25;M;F;70000,00;5;Bachelors;Professional;2013-04-23;10+ Miles;4;1
29179;40;Patricia;Mehta;1974-12-08;M;F;90000,00;1;Graduate Degree;Management;2013-03-30;0-1 Miles;0;1
28766;41;Joe;Alonso;1986-01-30;S;M;40000,00;3;Partial College;Clerical;2012-01-05;1-2 Miles;2;1
27282;41;Barry;Perez;1978-09-10;M;M;40000,00;5;High School;Skilled Manual;2013-10-08;0-1 Miles;1;0
24757;41;Alisha;She;1969-01-06;M;F;40000,00;1;Partial College;Clerical;2011-12-25;1-2 Miles;1;1
24781;41;Carmen;Garcia;1983-10-19;M;F;50000,00;1;Graduate Degree;Skilled Manual;2012-01-04;1-2 Miles;0;1
21752;41;Rafael;Li;1953-03-31;M;M;60000,00;3;Graduate Degree;Management;2013-12-05;10+ Miles;2;1
22251;41;Martha;She;1981-12-15;M;F;60000,00;1;Graduate Degree;Professional;2011-06-18;0-1 Miles;0;1
19826;41;Clarence;Zhao;1975-08-02;S;M;80000,00;4;Bachelors;Management;2013-02-11;2-5 Miles;0;1
19839;41;Carly;Yuan;1949-01-19;M;F;60000,00;3;Graduate Degree;Management;2013-04-16;1-2 Miles;2;0
16921;41;Edwin;Jai;1984-05-13;M;M;40000,00;0;High School;Skilled Manual;2013-05-13;5-10 Miles;2;1
16873;41;Damien;Deng;1940-09-10;M;M;30000,00;4;High School;Professional;2013-07-23;5-10 Miles;2;0
15175;41;Kristi;Malhotra;1984-11-21;S;F;70000,00;0;Partial College;Professional;2013-06-15;5-10 Miles;2;1
15340;43;Brittany;Barnes;1956-11-03;M;F;40000,00;2;Partial High School;Skilled Manual;2013-03-16;10+ Miles;3;1
15488;43;Evan;Richardson;1974-09-24;M;M;60000,00;1;Graduate Degree;Professional;2013-06-10;0-1 Miles;0;1
13391;43;Brenda;Malhotra;1956-08-26;M;F;40000,00;2;Partial High School;Skilled Manual;2013-10-02;10+ Miles;3;1
14370;43;Meghan;Dominguez;1983-09-06;M;F;40000,00;1;Graduate Degree;Skilled Manual;2013-07-13;1-2 Miles;0;1
13918;43;Armando;Blanco;1970-01-02;S;M;50000,00;4;Bachelors;Skilled Manual;2013-12-16;10+ Miles;3;1
12895;43;Destiny;Anderson;1975-10-04;M;F;50000,00;1;Bachelors;Skilled Manual;2013-02-16;0-1 Miles;0;1
12785;43;Javier;Ortega;1967-03-19;M;M;40000,00;1;Partial College;Clerical;2013-07-28;1-2 Miles;1;1
11505;43;Jasmine;Powell;1972-01-04;S;F;60000,00;0;Graduate Degree;Skilled Manual;2013-02-22;1-2 Miles;0;1
16902;43;Shawn;She;1944-04-05;S;M;90000,00;5;Bachelors;Management;2013-05-23;5-10 Miles;2;1
16096;43;Kenneth;She;1974-07-25;M;M;60000,00;2;Graduate Degree;Professional;2013-03-01;0-1 Miles;0;1
16083;43;Mindy;Raje;1972-12-30;M;F;40000,00;5;High School;Skilled Manual;2013-06-18;0-1 Miles;1;1
19232;43;Candice;Chow;1970-11-09;S;F;60000,00;4;Graduate Degree;Skilled Manual;2013-05-28;1-2 Miles;0;1
18871;43;Ruben;Rubio;1943-01-11;M;M;60000,00;3;Graduate Degree;Management;2013-02-04;10+ Miles;2;1
22050;43;Richard;Bailey;1973-08-17;S;M;90000,00;4;Bachelors;Management;2011-02-27;1-2 Miles;1;1
20354;43;Austin;Williams;1960-05-01;M;M;80000,00;2;Partial High School;Skilled Manual;2013-05-27;1-2 Miles;2;0
20546;43;Ruth;Fernandez;1958-04-25;M;F;60000,00;2;High School;Professional;2012-05-02;2-5 Miles;2;0
20679;43;Dakota;Jenkins;1971-11-11;M;M;60000,00;0;Graduate Degree;Professional;2013-03-25;2-5 Miles;0;1
20740;43;Kathryn;Sharma;1958-12-07;M;F;10000,00;2;High School;Manual;2013-07-02;0-1 Miles;2;1
23865;43;Lori;Sanz;1975-10-18;S;F;60000,00;1;Graduate Degree;Professional;2011-11-01;2-5 Miles;0;1
23306;43;Byron;Ortega;1984-04-24;S;M;40000,00;0;High School;Skilled Manual;2011-09-07;1-2 Miles;2;0
23350;43;Natalie;Thomas;1984-10-16;S;F;80000,00;0;Bachelors;Management;2014-01-03;2-5 Miles;1;1
23083;43;Samuel;Smith;1982-10-05;S;M;40000,00;0;Partial High School;Clerical;2013-08-04;5-10 Miles;2;0
28195;43;Kellie;Martin;1964-12-30;S;F;80000,00;3;Graduate Degree;Professional;2013-12-05;0-1 Miles;0;0
28575;43;Linda;Gutierrez;1981-03-03;S;F;40000,00;3;Partial College;Clerical;2013-09-08;0-1 Miles;2;0
27049;43;Faith;Sanchez;1969-03-01;M;F;40000,00;1;Partial College;Clerical;2013-05-03;0-1 Miles;1;0
26321;43;Randall;Blanco;1979-11-16;M;M;70000,00;2;Bachelors;Skilled Manual;2012-04-18;2-5 Miles;1;1
26527;43;Oscar;Hayes;1963-09-06;M;M;70000,00;2;Partial High School;Skilled Manual;2013-07-28;10+ Miles;2;1
26488;49;Julia;Rodriguez;1953-04-11;M;F;40000,00;2;High School;Professional;2013-02-23;10+ Miles;2;1
26495;49;Allison;Baker;1954-06-15;S;F;40000,00;2;High School;Professional;2013-09-15;10+ Miles;2;1
26582;49;Fernando;Moore;1978-08-31;M;M;60000,00;0;Partial College;Skilled Manual;2012-11-21;5-10 Miles;2;1
26640;49;Eduardo;Lopez;1965-02-01;S;M;70000,00;5;Graduate Degree;Professional;2011-04-28;10+ Miles;3;1
26377;49;Isabelle;Foster;1958-12-03;S;F;70000,00;4;Partial College;Professional;2013-12-01;10+ Miles;1;1
26115;49;Savannah;Mitchell;1959-04-23;S;F;70000,00;3;Graduate Degree;Management;2012-08-29;1-2 Miles;2;0
27024;49;Austin;Patterson;1960-11-10;S;M;20000,00;3;Partial High School;Clerical;2013-12-13;0-1 Miles;2;0
27110;49;Andrew;Miller;1971-11-06;M;M;80000,00;3;Bachelors;Skilled Manual;2013-11-14;2-5 Miles;1;1
27253;49;Connor;Jai;1977-10-13;M;M;50000,00;1;Graduate Degree;Skilled Manual;2012-06-27;1-2 Miles;0;1
26699;49;Joan;Coleman;1973-10-06;S;F;80000,00;5;Partial College;Professional;2013-04-30;5-10 Miles;2;1
25335;49;Cesar;Rodriguez;1959-10-13;S;M;20000,00;2;Partial High School;Manual;2013-02-05;0-1 Miles;2;0
25371;49;Renee;Gomez;1983-02-18;M;F;50000,00;0;Graduate Degree;Skilled Manual;2012-02-14;1-2 Miles;0;1
25408;49;Karen;Zhao;1973-12-11;M;F;70000,00;2;Bachelors;Skilled Manual;2012-02-04;2-5 Miles;1;1
25090;49;Ivan;Sara;1965-12-30;M;M;40000,00;0;Bachelors;Professional;2013-12-10;0-1 Miles;1;0
25100;49;Kristen;Huang;1964-11-10;M;F;60000,00;1;Partial College;Skilled Manual;2012-02-03;2-5 Miles;1;1
25177;49;Alberto;Gomez;1978-03-12;M;M;70000,00;5;Partial College;Professional;2014-01-25;5-10 Miles;3;1
25070;49;Melody;Alvarez;1975-03-23;M;F;60000,00;4;Bachelors;Skilled Manual;2013-09-18;10+ Miles;3;1
25048;49;Yolanda;Sharma;1978-08-10;S;F;70000,00;0;Partial College;Professional;2012-01-02;0-1 Miles;2;0
24960;49;Brianna;Gray;1951-08-08;S;F;70000,00;5;Bachelors;Management;2012-01-18;2-5 Miles;3;0
26049;49;Christopher;White;1972-12-01;M;M;60000,00;2;High School;Professional;2012-07-02;1-2 Miles;2;0
25925;49;Brianna;Cooper;1983-05-02;M;F;40000,00;0;Bachelors;Professional;2013-04-29;1-2 Miles;2;0
25620;49;Alejandro;Lu;1973-10-25;M;M;90000,00;4;Bachelors;Management;2013-04-10;1-2 Miles;1;1
28669;49;Jordan;Carter;1976-01-06;S;M;60000,00;1;Graduate Degree;Professional;2012-01-23;0-1 Miles;0;0
28767;49;Gilbert;Hu;1981-02-23;M;M;40000,00;3;Partial College;Clerical;2013-05-26;1-2 Miles;2;1
28778;49;Maurice;Sharma;1966-09-06;M;M;30000,00;1;High School;Clerical;2011-08-02;2-5 Miles;1;1
28818;49;Dwayne;Hernandez;1977-10-30;M;M;60000,00;1;Graduate Degree;Skilled Manual;2012-02-12;0-1 Miles;0;0
28850;49;Nelson;Hernandez;1981-10-31;S;M;60000,00;1;Graduate Degree;Professional;2012-02-03;0-1 Miles;0;0
28992;49;Darren;Fernandez;1952-07-06;S;M;40000,00;4;High School;Professional;2013-07-19;1-2 Miles;2;0
28996;49;Rachel;Rivera;1969-08-01;M;F;40000,00;2;High School;Professional;2013-08-16;2-5 Miles;1;0
29149;49;Ariana;Bell;1967-02-17;M;F;60000,00;1;Partial College;Skilled Manual;2012-03-17;2-5 Miles;1;1
29213;49;Jodi;Luo;1975-10-03;S;F;80000,00;4;Bachelors;Management;2013-09-15;0-1 Miles;0;0
29229;49;Lance;Moreno;1969-04-23;S;M;80000,00;4;Partial College;Professional;2013-09-07;0-1 Miles;2;0
29001;49;Carl;Nath;1964-04-12;S;M;70000,00;2;Bachelors;Management;2013-12-04;2-5 Miles;1;0
29351;49;Jason;Hall;1970-12-24;S;M;50000,00;3;Bachelors;Skilled Manual;2013-10-11;0-1 Miles;2;0
28173;49;Timothy;Young;1965-07-31;S;M;40000,00;4;High School;Skilled Manual;2011-08-26;2-5 Miles;2;1
28165;49;Alexa;Rivera;1967-03-09;M;F;40000,00;4;High School;Skilled Manual;2011-08-12;0-1 Miles;2;0
28290;49;Ian;Brooks;1959-10-13;S;M;70000,00;2;Partial High School;Skilled Manual;2013-05-12;1-2 Miles;2;0
27921;49;Sydney;Long;1958-10-08;M;F;70000,00;4;Partial College;Professional;2013-08-19;2-5 Miles;1;1
27283;49;Jamie;Hernandez;1973-03-08;S;M;40000,00;5;High School;Skilled Manual;2013-02-09;2-5 Miles;2;1
27297;49;Ashley;Coleman;1975-06-23;S;F;60000,00;2;Graduate Degree;Professional;2012-09-23;0-1 Miles;0;0
27393;49;Sierra;Hernandez;1948-06-10;M;F;50000,00;4;Bachelors;Management;2013-03-12;10+ Miles;2;1
27401;49;Micah;He;1950-03-06;M;M;30000,00;5;Partial High School;Clerical;2013-04-30;1-2 Miles;2;0
27419;49;Rebekah;Mehta;1955-06-01;S;F;40000,00;2;High School;Professional;2013-06-08;10+ Miles;2;1
27436;49;Carmen;Mehta;1962-11-07;S;F;60000,00;2;High School;Professional;2013-11-16;10+ Miles;2;1
27738;49;Kaylee;Parker;1984-08-12;S;F;30000,00;0;Partial High School;Clerical;2013-09-20;5-10 Miles;2;0
27739;49;Marie;Moreno;1984-09-01;S;F;30000,00;0;Partial High School;Clerical;2013-05-15;5-10 Miles;2;0
27757;49;Bobby;Van;1971-01-17;M;M;50000,00;3;Bachelors;Skilled Manual;2013-03-25;10+ Miles;3;1
27632;49;Sheila;Ortega;1967-11-07;M;F;80000,00;5;Partial College;Professional;2013-09-29;5-10 Miles;2;1
27653;49;Kellie;Rubio;1940-11-06;M;F;30000,00;4;High School;Professional;2013-05-18;5-10 Miles;2;1
22971;49;Morgan;Howard;1986-05-06;S;F;30000,00;0;High School;Skilled Manual;2011-07-09;0-1 Miles;2;0
23009;49;Dalton;Thomas;1983-09-13;M;M;40000,00;0;High School;Skilled Manual;2013-12-06;5-10 Miles;2;1
22893;49;Chloe;Miller;1965-01-13;S;F;70000,00;2;Graduate Degree;Professional;2011-07-24;0-1 Miles;1;0
22877;49;Xavier;Griffin;1972-11-06;M;M;60000,00;1;Partial College;Skilled Manual;2011-07-30;2-5 Miles;1;1
22713;49;Joseph;Miller;1972-08-29;S;M;70000,00;3;Partial College;Professional;2011-06-21;0-1 Miles;2;0
22728;49;Arianna;Russell;1948-09-21;M;F;70000,00;5;Bachelors;Management;2013-02-24;10+ Miles;2;1
22755;49;Christian;Brown;1952-11-07;M;M;70000,00;2;Partial College;Professional;2013-12-12;2-5 Miles;1;1
23290;49;Angelica;Bennett;1970-05-02;M;F;60000,00;4;Graduate Degree;Skilled Manual;2014-01-11;1-2 Miles;0;1
23267;49;Juan;James;1966-04-09;M;M;40000,00;1;Partial College;Clerical;2011-08-24;1-2 Miles;1;1
23518;49;Katherine;Adams;1960-04-11;S;F;30000,00;4;High School;Professional;2013-12-28;1-2 Miles;2;0
23866;49;Xavier;Flores;1975-11-03;M;M;60000,00;1;Graduate Degree;Professional;2011-11-13;2-5 Miles;0;1
24255;49;Chloe;Lee;1983-03-12;S;F;40000,00;0;Partial High School;Clerical;2013-12-30;5-10 Miles;2;0
24344;49;Wayne;Chander;1978-06-12;S;M;50000,00;0;Partial College;Skilled Manual;2011-11-13;2-5 Miles;1;0
24744;49;Brendan;Yuan;1961-11-12;M;M;30000,00;2;High School;Skilled Manual;2013-10-09;1-2 Miles;2;1
24663;49;Ebony;Fernandez;1953-08-17;S;F;40000,00;2;High School;Professional;2014-01-05;10+ Miles;2;1
24805;49;Donna;Luo;1978-11-14;M;F;40000,00;5;High School;Skilled Manual;2013-06-27;2-5 Miles;2;1
24621;49;Chad;Shan;1948-01-31;M;M;40000,00;4;High School;Professional;2013-05-22;5-10 Miles;2;1
24625;49;Yolanda;Nath;1943-12-11;M;F;60000,00;3;Graduate Degree;Management;2013-10-04;1-2 Miles;2;0
24392;49;Molly;Prasad;1962-04-23;S;F;60000,00;2;High School;Professional;2011-12-17;1-2 Miles;2;0
20745;49;Mariah;Price;1965-05-31;M;F;20000,00;2;Partial High School;Manual;2013-05-13;1-2 Miles;2;0
20519;49;Trevor;Diaz;1953-08-19;M;M;40000,00;2;High School;Professional;2013-11-29;2-5 Miles;2;1
21347;49;Alisha;Raji;1944-10-09;S;F;60000,00;3;Graduate Degree;Management;2014-01-28;10+ Miles;2;1
21345;49;Kristina;Martinez;1944-01-08;M;F;80000,00;4;Graduate Degree;Management;2013-08-08;5-10 Miles;2;1
21431;49;Preston;Kapoor;1976-04-15;S;M;80000,00;0;Bachelors;Management;2013-12-26;2-5 Miles;1;0
21453;49;Wayne;Deng;1955-02-17;M;M;70000,00;4;Bachelors;Management;2013-03-08;1-2 Miles;2;1
21480;49;Alfredo;Martin;1954-09-06;M;M;40000,00;2;High School;Professional;2013-12-26;2-5 Miles;2;0
21238;49;Carl;Tang;1986-03-25;S;M;30000,00;0;High School;Skilled Manual;2013-04-03;0-1 Miles;2;0
21263;49;Gail;Russell;1980-08-07;S;F;40000,00;0;Partial College;Skilled Manual;2013-06-06;5-10 Miles;1;0
21251;49;Erika;Dominguez;1985-04-09;S;F;30000,00;0;Partial High School;Clerical;2013-07-08;5-10 Miles;2;0
22058;49;Jake;Zukowski;1984-05-04;S;M;40000,00;0;High School;Skilled Manual;2011-03-02;1-2 Miles;2;0
22026;49;Bridget;Kennedy;1984-10-04;M;F;30000,00;0;Partial High School;Clerical;2013-08-29;0-1 Miles;2;0
22027;49;Franklin;Luo;1984-12-02;S;M;30000,00;0;Partial High School;Clerical;2013-05-11;5-10 Miles;2;0
22008;49;Alisha;Ye;1980-10-05;S;F;40000,00;0;High School;Skilled Manual;2011-02-19;0-1 Miles;1;0
21925;49;Tabitha;Dominguez;1966-01-30;S;F;40000,00;0;Bachelors;Professional;2014-01-01;0-1 Miles;1;0
21803;49;Emily;Thomas;1957-03-21;M;F;40000,00;2;Partial High School;Skilled Manual;2013-10-26;10+ Miles;3;1
21631;49;Martin;Sanchez;1976-04-15;M;M;50000,00;3;Bachelors;Skilled Manual;2013-07-14;10+ Miles;3;1
21690;49;Samantha;Thomas;1972-01-24;S;F;60000,00;0;Graduate Degree;Skilled Manual;2013-04-18;0-1 Miles;0;0
21489;49;Neil;Gutierrez;1956-02-17;M;M;40000,00;2;Partial High School;Skilled Manual;2013-09-08;2-5 Miles;2;0
21577;49;Tiffany;Ma;1939-09-08;M;F;50000,00;2;Graduate Degree;Management;2013-12-03;5-10 Miles;2;1
21582;49;Amber;Roberts;1983-03-10;M;F;50000,00;1;Graduate Degree;Skilled Manual;2012-10-07;0-1 Miles;0;1
21614;49;William;Thomas;1973-02-13;M;M;50000,00;2;Bachelors;Skilled Manual;2012-11-18;0-1 Miles;1;1
22264;49;Stephanie;Coleman;1972-05-13;S;F;60000,00;0;Graduate Degree;Professional;2013-06-10;0-1 Miles;0;0
22285;49;Meredith;Moreno;1970-05-22;M;F;60000,00;4;Bachelors;Skilled Manual;2013-07-14;10+ Miles;3;1
22143;49;Summer;Prasad;1947-01-12;M;F;50000,00;4;Bachelors;Management;2013-02-15;10+ Miles;2;1
22114;49;Lucas;Martin;1959-01-13;M;M;70000,00;3;Graduate Degree;Management;2011-03-01;5-10 Miles;2;1
19026;49;Logan;Hayes;1958-05-06;S;M;60000,00;2;High School;Professional;2013-03-04;10+ Miles;2;1
18758;49;Devin;Price;1984-08-29;S;M;30000,00;0;Partial High School;Clerical;2013-02-20;5-10 Miles;2;0
18677;49;Logan;Shan;1964-11-04;M;M;60000,00;4;Graduate Degree;Skilled Manual;2013-02-03;0-1 Miles;0;1
18644;49;Carrie;Ruiz;1971-08-15;S;F;60000,00;0;Graduate Degree;Skilled Manual;2013-02-14;0-1 Miles;0;0
18641;49;Cameron;Garcia;1981-05-11;S;M;40000,00;3;Partial College;Clerical;2013-04-06;1-2 Miles;2;1
18368;49;Austin;Hughes;1976-08-08;M;M;60000,00;1;Graduate Degree;Skilled Manual;2013-12-19;0-1 Miles;0;1
18362;49;Erin;Howard;1984-05-12;M;F;40000,00;0;High School;Skilled Manual;2013-11-30;1-2 Miles;2;0
18363;49;Lucas;Ward;1983-07-06;M;M;40000,00;0;High School;Skilled Manual;2013-12-20;5-10 Miles;2;1
18389;49;Marcus;Gray;1967-08-23;S;M;80000,00;5;Partial College;Professional;2013-10-10;0-1 Miles;2;0
18390;49;Blake;Thompson;1973-03-31;M;M;80000,00;5;Partial College;Professional;2013-06-06;0-1 Miles;2;1
18449;49;Derrick;Ramos;1983-03-13;M;M;40000,00;0;Partial High School;Clerical;2013-02-18;1-2 Miles;2;0
18535;49;Donald;Kapoor;1949-04-05;S;M;60000,00;4;Graduate Degree;Management;2014-01-02;10+ Miles;2;1
18557;49;Bailey;Lopez;1976-09-16;M;F;60000,00;1;Graduate Degree;Professional;2013-02-11;2-5 Miles;0;1
18237;49;Nicole;Russell;1974-10-06;M;F;80000,00;5;Graduate Degree;Professional;2013-09-30;0-1 Miles;0;1
18054;49;Jake;Zeng;1971-10-03;S;M;40000,00;0;Bachelors;Professional;2013-04-23;0-1 Miles;1;0
18077;49;Philip;Ruiz;1958-08-11;M;M;70000,00;2;Partial College;Professional;2013-05-30;10+ Miles;1;1
18078;49;Ruben;Srini;1952-10-17;M;M;70000,00;2;Partial College;Professional;2013-03-27;10+ Miles;1;1
18103;49;Chelsea;Gonzalez;1956-12-21;S;F;60000,00;2;High School;Professional;2013-12-10;2-5 Miles;2;0
19220;49;Mariah;Sanchez;1962-07-07;M;F;30000,00;2;High School;Skilled Manual;2013-02-25;0-1 Miles;2;0
19726;49;Javier;Rubio;1942-10-01;M;M;60000,00;3;Graduate Degree;Management;2013-02-14;10+ Miles;2;1
19553;49;Karen;Wang;1964-04-03;M;F;70000,00;5;Graduate Degree;Professional;2013-06-14;2-5 Miles;2;1
19554;49;Emmanuel;Raman;1969-10-02;S;M;70000,00;5;Bachelors;Professional;2013-09-24;2-5 Miles;2;1
19847;49;Brendan;Anand;1948-08-25;S;M;70000,00;5;Bachelors;Management;2013-11-16;10+ Miles;2;1
19872;49;Faith;Foster;1966-09-19;M;F;40000,00;2;Partial High School;Skilled Manual;2014-01-17;2-5 Miles;2;0
19997;49;Beth;Gill;1973-12-04;M;F;70000,00;2;Bachelors;Skilled Manual;2011-08-12;0-1 Miles;1;1
20035;49;Cesar;Fernandez;1974-02-25;M;M;70000,00;4;Bachelors;Professional;2011-12-26;2-5 Miles;2;1
20104;49;Louis;Xu;1963-02-22;M;M;30000,00;2;High School;Skilled Manual;2013-02-12;1-2 Miles;2;1
16097;49;Jessica;Stewart;1975-05-05;S;F;60000,00;2;Graduate Degree;Professional;2013-01-30;2-5 Miles;0;1
15917;49;Emily;White;1958-03-20;M;F;70000,00;4;Partial College;Professional;2013-08-18;10+ Miles;2;1
16370;49;Molly;Gonzalez;1967-01-22;M;F;40000,00;1;Partial College;Clerical;2013-12-09;0-1 Miles;1;1
16366;49;Isabelle;Henderson;1972-01-02;M;F;40000,00;1;Partial College;Clerical;2013-11-11;1-2 Miles;1;1
16763;49;Juan;Suarez;1979-05-04;M;M;50000,00;0;Graduate Degree;Skilled Manual;2013-04-11;1-2 Miles;0;1
16771;49;Ian;Walker;1978-06-23;M;M;50000,00;1;Graduate Degree;Skilled Manual;2013-02-23;1-2 Miles;0;1
16791;49;Leonard;Yuan;1952-11-03;S;M;60000,00;5;Bachelors;Management;2013-05-23;10+ Miles;3;1
16654;49;Heather;Zhang;1984-03-14;M;F;70000,00;0;Partial College;Professional;2013-03-01;5-10 Miles;2;1
16910;49;Ryan;Diaz;1944-12-11;M;M;120000,00;2;Graduate Degree;Management;2013-02-13;5-10 Miles;3;1
16855;49;Evelyn;Srini;1968-05-12;M;F;80000,00;5;Partial College;Professional;2013-10-16;5-10 Miles;2;1
16836;49;David;Thomas;1971-05-22;M;M;90000,00;4;Partial College;Professional;2013-08-16;2-5 Miles;3;1
16840;49;Xavier;Torres;1969-09-11;M;M;80000,00;4;Bachelors;Management;2013-05-24;2-5 Miles;0;1
17036;49;Savannah;Perez;1970-07-16;M;F;70000,00;5;Graduate Degree;Professional;2013-02-20;10+ Miles;3;0
17037;49;Kenneth;Nath;1965-05-10;M;M;80000,00;4;Graduate Degree;Professional;2013-09-04;0-1 Miles;0;1
16958;49;Pedro;Torres;1982-10-29;M;M;60000,00;1;Graduate Degree;Professional;2013-02-11;2-5 Miles;0;1
17371;49;Kaylee;Reed;1984-02-15;S;F;40000,00;0;High School;Skilled Manual;2013-07-05;5-10 Miles;2;1
17116;49;Alison;Nath;1985-07-20;S;F;40000,00;3;Partial College;Clerical;2013-07-10;1-2 Miles;2;1
17861;49;Melanie;Blue;1971-08-24;S;F;40000,00;4;High School;Skilled Manual;2013-11-23;2-5 Miles;2;1
11498;49;Arturo;Sun;1979-07-15;S;M;40000,00;3;Partial College;Clerical;2013-02-28;1-2 Miles;2;1
11519;49;Jerome;Navarro;1960-09-13;M;M;40000,00;1;Partial College;Clerical;2013-03-13;1-2 Miles;1;1
11501;49;Brandy;Chandra;1981-01-03;S;F;40000,00;3;Partial College;Clerical;2013-03-27;1-2 Miles;2;1
11078;49;Gina;Martin;1985-01-06;S;F;40000,00;0;High School;Professional;2013-02-15;1-2 Miles;2;0
11037;49;Chloe;Garcia;1983-05-27;S;F;40000,00;0;Partial High School;Clerical;2013-01-20;5-10 Miles;2;0
11276;49;Nancy;Chapman;1974-09-15;M;F;80000,00;4;Partial College;Professional;2013-01-29;2-5 Miles;2;1
11287;49;Henry;Garcia;1966-07-16;M;M;70000,00;5;Partial College;Professional;2013-01-29;5-10 Miles;3;0
11888;49;Aaron;Ross;1969-12-18;M;M;60000,00;1;Bachelors;Professional;2013-03-18;0-1 Miles;1;1
12031;49;Logan;Jai;1985-04-17;S;M;30000,00;0;Partial High School;Clerical;2013-11-06;5-10 Miles;2;0
12080;49;Grace;Sanchez;1951-12-07;S;F;60000,00;4;Bachelors;Management;2013-03-31;10+ Miles;3;1
12136;49;Blake;Turner;1938-05-08;M;M;30000,00;4;High School;Professional;2013-04-24;1-2 Miles;2;0
11719;49;Blake;Green;1971-05-05;M;M;40000,00;4;High School;Skilled Manual;2013-04-26;2-5 Miles;2;1
11618;49;Brian;Ramirez;1964-10-21;M;M;60000,00;4;Graduate Degree;Skilled Manual;2013-02-09;1-2 Miles;0;1
11641;49;James;Chen;1976-02-09;M;M;50000,00;1;Bachelors;Skilled Manual;2013-01-30;0-1 Miles;0;1
11647;49;Randy;Wu;1975-03-22;S;M;40000,00;2;Bachelors;Skilled Manual;2013-02-15;0-1 Miles;0;0
11651;49;Patricia;Garcia;1982-12-13;M;F;60000,00;1;Graduate Degree;Professional;2013-03-04;2-5 Miles;0;1
11661;49;Jeremiah;James;1981-01-03;S;M;60000,00;1;Graduate Degree;Professional;2013-04-06;2-5 Miles;0;1
12783;49;Jerome;Gutierrez;1961-10-06;M;M;40000,00;1;Partial College;Clerical;2013-07-29;0-1 Miles;1;1
12760;49;Krista;Gomez;1971-07-26;S;F;60000,00;0;Graduate Degree;Skilled Manual;2013-03-22;1-2 Miles;0;1
12763;49;Chloe;Russell;1969-08-01;M;F;30000,00;1;Bachelors;Skilled Manual;2013-06-03;2-5 Miles;1;1
12765;49;Robyn;Gill;1959-11-17;M;F;20000,00;2;Partial High School;Manual;2013-03-18;0-1 Miles;2;0
12903;49;John;Sandstone;1980-09-28;S;F;50000,00;2;Bachelors;Skilled Manual;2013-07-08;2-5 Miles;0;1
12936;49;Renee;Moreno;1970-09-24;S;F;40000,00;0;Bachelors;Professional;2013-09-25;2-5 Miles;1;1
12944;49;Jose;Jai;1971-01-18;M;M;80000,00;4;Bachelors;Skilled Manual;2013-03-26;2-5 Miles;0;1
12972;49;Carolyn;Suri;1978-06-18;S;F;70000,00;0;Partial College;Skilled Manual;2013-05-21;0-1 Miles;1;0
13222;49;Arturo;Liu;1951-08-30;M;M;70000,00;4;Bachelors;Management;2013-03-22;1-2 Miles;1;0
13270;49;Mason;Baker;1939-04-26;S;M;50000,00;2;Graduate Degree;Management;2013-09-27;5-10 Miles;2;1
13285;49;Kara;Chavez;1968-12-07;M;F;80000,00;4;Partial College;Professional;2013-02-06;0-1 Miles;2;1
13289;49;Alexandria;Coleman;1978-08-22;M;F;70000,00;5;Partial College;Professional;2013-07-09;5-10 Miles;3;1
12182;49;Erin;Torres;1966-06-06;M;F;70000,00;5;High School;Professional;2013-03-14;2-5 Miles;4;1
13908;49;Alyssa;Diaz;1971-01-17;S;F;80000,00;3;Bachelors;Skilled Manual;2013-05-07;0-1 Miles;1;0
14338;49;Natalie;Taylor;1983-11-22;M;F;40000,00;0;High School;Skilled Manual;2013-05-17;0-1 Miles;2;0
13328;49;Albert;Serrano;1945-01-13;S;M;80000,00;4;Graduate Degree;Management;2013-04-13;5-10 Miles;2;1
13486;49;Rebekah;Gomez;1943-01-09;S;F;130000,00;2;Bachelors;Management;2013-04-22;0-1 Miles;4;0
13706;49;Kaitlyn;Peterson;1980-12-13;S;F;40000,00;3;Partial College;Clerical;2013-11-28;1-2 Miles;2;1
13708;49;Jennifer;Bennett;1971-10-01;S;F;60000,00;0;Graduate Degree;Skilled Manual;2013-02-25;0-1 Miles;0;0
15413;49;Donald;Prasad;1943-03-04;M;M;130000,00;2;Bachelors;Management;2013-01-31;0-1 Miles;4;1
15567;49;Carmen;Madan;1964-12-21;M;F;80000,00;4;Graduate Degree;Professional;2013-07-22;0-1 Miles;0;1
15549;49;Richard;Davis;1972-12-03;S;M;50000,00;0;Partial College;Skilled Manual;2013-01-11;2-5 Miles;1;0
15559;49;Devin;Flores;1970-05-22;M;M;60000,00;5;Bachelors;Professional;2013-02-12;2-5 Miles;1;1
15283;49;Eugene;Li;1978-05-22;S;M;40000,00;0;Graduate Degree;Skilled Manual;2013-10-10;1-2 Miles;0;0
